Temperature,Time
34.15,657.08
34.15,657.1
34.15,657.12
34.11,657.14
34.11,657.16
34.11,657.18
34.11,657.2
34.13,657.22
34.13,657.24
34.13,657.26
34.13,657.28
34.13,657.3
34.13,657.32
34.13,657.34
34.13,657.36
34.15,657.38
34.15,657.4
34.15,657.42
34.15,657.44
34.15,657.46
34.15,657.48
34.15,657.5
34.15,657.52
34.15,657.54
34.15,657.56
34.15,657.58
34.15,657.6
34.13,657.62
34.13,657.64
34.13,657.66
34.13,657.68
34.13,657.7
34.13,657.72
34.13,657.74
34.13,657.76
34.11,657.78
34.11,657.8
34.11,657.82
34.11,657.84
34.11,657.86
34.11,657.88
34.11,657.9
34.11,657.92
34.11,657.94
34.11,657.96
34.11,657.98
34.11,658
34.15,658.02
34.15,658.04
34.15,658.06
34.15,658.08
34.13,658.1
34.13,658.12
34.13,658.14
34.13,658.16
34.15,658.18
34.15,658.2
34.15,658.22
34.15,658.24
34.15,658.26
34.15,658.28
34.15,658.3
34.15,658.32
34.13,658.34
34.13,658.36
34.13,658.38
34.13,658.4
34.15,658.42
34.15,658.44
34.15,658.46
34.15,658.48
34.13,658.5
34.13,658.52
34.13,658.54
34.13,658.56
34.15,658.58
34.15,658.6
34.15,658.62
34.15,658.64
34.13,658.66
34.13,658.68
34.13,658.7
34.13,658.72
34.15,658.74
34.15,658.76
34.15,658.78
34.15,658.8
34.13,658.82
34.13,658.84
34.13,658.86
34.13,658.88
34.13,658.9
34.13,658.92
34.13,658.94
34.13,658.96
34.15,658.98
34.15,659
34.15,659.02
34.15,659.04
34.13,659.06
34.13,659.08
34.13,659.1
34.13,659.12
34.13,659.14
34.13,659.16
34.13,659.18
34.13,659.2
34.13,659.22
34.13,659.24
34.13,659.26
34.13,659.28
34.15,659.3
34.15,659.32
34.15,659.34
34.15,659.36
34.13,659.38
34.13,659.4
34.13,659.42
34.13,659.44
34.15,659.46
34.15,659.48
34.15,659.5
34.15,659.52
34.15,659.54
34.15,659.56
34.15,659.58
34.15,659.6
34.13,659.62
34.13,659.64
34.13,659.66
34.13,659.68
34.15,659.7
34.15,659.72
34.15,659.74
34.15,659.76
34.13,659.78
34.13,659.8
34.13,659.82
34.13,659.84
34.15,659.86
34.15,659.88
34.15,659.9
34.15,659.92
34.15,659.94
34.15,659.96
34.15,659.98
34.15,660
34.15,660.02
34.15,660.04
34.15,660.06
34.15,660.08
34.13,660.1
34.13,660.12
34.13,660.14
34.13,660.16
34.15,660.18
34.15,660.2
34.15,660.22
34.15,660.24
34.15,660.26
34.15,660.28
34.15,660.3
34.15,660.32
34.15,660.34
34.15,660.36
34.15,660.38
34.15,660.4
34.16,660.42
34.16,660.44
34.16,660.46
34.16,660.48
34.16,660.5
34.16,660.52
34.16,660.54
34.16,660.56
34.16,660.58
34.16,660.6
34.16,660.62
34.16,660.64
34.16,660.66
34.16,660.68
34.16,660.7
34.16,660.72
34.15,660.74
34.15,660.76
34.15,660.78
34.15,660.8
34.15,660.82
34.15,660.84
34.15,660.86
34.15,660.88
34.16,660.9
34.16,660.92
34.16,660.94
34.16,660.96
34.16,660.98
34.16,661
34.16,661.02
34.16,661.04
34.15,661.06
34.15,661.08
34.15,661.1
34.15,661.12
34.16,661.14
34.16,661.16
34.16,661.18
34.16,661.2
34.13,661.22
34.13,661.24
34.13,661.26
34.13,661.28
34.15,661.3
34.15,661.32
34.15,661.34
34.15,661.36
34.13,661.38
34.13,661.4
34.13,661.42
34.13,661.44
34.15,661.46
34.15,661.48
34.15,661.5
34.15,661.52
34.15,661.54
34.15,661.56
34.15,661.58
34.15,661.6
34.15,661.62
34.15,661.64
34.15,661.66
34.15,661.68
34.15,661.7
34.15,661.72
34.15,661.74
34.15,661.76
34.15,661.78
34.15,661.8
34.15,661.82
34.15,661.84
34.15,661.86
34.15,661.88
34.15,661.9
34.15,661.92
34.15,661.94
34.15,661.96
34.15,661.98
34.15,662
34.15,662.02
34.15,662.04
34.15,662.06
34.15,662.08
34.16,662.1
34.16,662.12
34.16,662.14
34.16,662.16
34.16,662.18
34.16,662.2
34.16,662.22
34.16,662.24
34.15,662.26
34.15,662.28
34.15,662.3
34.15,662.32
34.15,662.34
34.15,662.36
34.15,662.38
34.15,662.4
34.16,662.42
34.16,662.44
34.16,662.46
34.16,662.48
34.16,662.5
34.16,662.52
34.16,662.54
34.16,662.56
34.15,662.58
34.15,662.6
34.15,662.62
34.15,662.64
34.16,662.66
34.16,662.68
34.16,662.7
34.16,662.72
34.16,662.74
34.16,662.76
34.16,662.78
34.16,662.8
34.15,662.82
34.15,662.84
34.15,662.86
34.15,662.88
34.15,662.9
34.15,662.92
34.15,662.94
34.15,662.96
34.11,662.98
34.11,663
34.11,663.02
34.11,663.04
34.15,663.06
34.15,663.08
34.15,663.1
34.15,663.12
34.13,663.14
34.13,663.16
34.13,663.18
34.13,663.2
34.13,663.22
34.13,663.24
34.13,663.26
34.13,663.28
34.16,663.3
34.16,663.32
34.16,663.34
34.16,663.36
34.13,663.38
34.13,663.4
34.13,663.42
34.13,663.44
34.15,663.46
34.15,663.48
34.15,663.5
34.15,663.52
34.15,663.54
34.15,663.56
34.15,663.58
34.15,663.6
34.15,663.62
34.15,663.64
34.15,663.66
34.15,663.68
34.15,663.7
34.15,663.72
34.15,663.74
34.15,663.76
34.16,663.78
34.16,663.8
34.16,663.82
34.16,663.84
34.15,663.86
34.15,663.88
34.15,663.9
34.15,663.92
34.15,663.94
34.15,663.96
34.15,663.98
34.15,664
34.15,664.02
34.15,664.04
34.15,664.06
34.15,664.08
34.16,664.1
34.16,664.12
34.16,664.14
34.16,664.16
34.15,664.18
34.15,664.2
34.15,664.22
34.15,664.24
34.13,664.26
34.13,664.28
34.13,664.3
34.13,664.32
34.16,664.34
34.16,664.36
34.16,664.38
34.16,664.4
34.15,664.42
34.15,664.44
34.15,664.46
34.15,664.48
34.15,664.5
34.15,664.52
34.15,664.54
34.15,664.56
34.13,664.58
34.13,664.6
34.13,664.62
34.13,664.64
34.13,664.66
34.13,664.68
34.13,664.7
34.13,664.72
34.15,664.74
34.15,664.76
34.15,664.78
34.15,664.8
34.15,664.82
34.15,664.84
34.15,664.86
34.15,664.88
34.13,664.9
34.13,664.92
34.13,664.94
34.13,664.96
34.15,664.98
34.15,665
34.15,665.02
34.15,665.04
34.15,665.06
34.15,665.08
34.15,665.1
34.15,665.12
34.15,665.14
34.15,665.16
34.15,665.18
34.15,665.2
34.15,665.22
34.15,665.24
34.15,665.26
34.15,665.28
34.16,665.3
34.16,665.32
34.16,665.34
34.16,665.36
34.16,665.38
34.16,665.4
34.16,665.42
34.16,665.44
34.15,665.46
34.15,665.48
34.15,665.5
34.15,665.52
34.13,665.54
34.13,665.56
34.13,665.58
34.13,665.6
34.13,665.62
34.13,665.64
34.13,665.66
34.13,665.68
34.16,665.7
34.16,665.72
34.16,665.74
34.16,665.76
34.16,665.78
34.16,665.8
34.16,665.82
34.16,665.84
34.13,665.86
34.13,665.88
34.13,665.9
34.13,665.92
34.13,665.94
34.13,665.96
34.13,665.98
34.13,666
34.13,666.02
34.13,666.04
34.13,666.06
34.13,666.08
34.15,666.1
34.15,666.12
34.15,666.14
34.15,666.16
34.15,666.18
34.15,666.2
34.15,666.22
34.15,666.24
34.18,666.26
34.18,666.28
34.18,666.3
34.18,666.32
34.16,666.34
34.16,666.36
34.16,666.38
34.16,666.4
34.15,666.42
34.15,666.44
34.15,666.46
34.15,666.48
34.15,666.5
34.15,666.52
34.15,666.54
34.15,666.56
34.15,666.58
34.15,666.6
34.15,666.62
34.15,666.64
34.16,666.66
34.16,666.68
34.16,666.7
34.16,666.72
34.16,666.74
34.16,666.76
34.16,666.78
34.16,666.8
34.15,666.82
34.15,666.84
34.15,666.86
34.15,666.88
34.16,666.9
34.16,666.92
34.16,666.94
34.16,666.96
34.15,666.98
34.15,667
34.15,667.02
34.15,667.04
34.15,667.06
34.15,667.08
34.15,667.1
34.15,667.12
34.15,667.14
34.15,667.16
34.15,667.18
34.15,667.2
34.15,667.22
34.15,667.24
34.15,667.26
34.15,667.28
34.15,667.3
34.15,667.32
34.15,667.34
34.15,667.36
34.15,667.38
34.15,667.4
34.15,667.42
34.15,667.44
34.15,667.46
34.15,667.48
34.15,667.5
34.15,667.52
34.16,667.54
34.16,667.56
34.16,667.58
34.16,667.6
34.16,667.62
34.16,667.64
34.16,667.66
34.16,667.68
34.16,667.7
34.16,667.72
34.16,667.74
34.16,667.76
34.15,667.78
34.15,667.8
34.15,667.82
34.15,667.84
34.16,667.86
34.16,667.88
34.16,667.9
34.16,667.92
34.15,667.94
34.15,667.96
34.15,667.98
34.15,668
34.16,668.02
34.16,668.04
34.16,668.06
34.16,668.08
34.16,668.1
34.16,668.12
34.16,668.14
34.16,668.16
34.15,668.18
34.15,668.2
34.15,668.22
34.15,668.24
34.16,668.26
34.16,668.28
34.16,668.3
34.16,668.32
34.16,668.34
34.16,668.36
34.16,668.38
34.16,668.4
34.16,668.42
34.16,668.44
34.16,668.46
34.16,668.48
34.18,668.5
34.18,668.52
34.18,668.54
34.18,668.56
34.16,668.58
34.16,668.6
34.16,668.62
34.16,668.64
34.16,668.66
34.16,668.68
34.16,668.7
34.16,668.72
34.15,668.74
34.15,668.76
34.15,668.78
34.15,668.8
34.15,668.82
34.15,668.84
34.15,668.86
34.15,668.88
34.15,668.9
34.15,668.92
34.15,668.94
34.15,668.96
34.15,668.98
34.15,669
34.15,669.02
34.15,669.04
34.16,669.06
34.16,669.08
34.16,669.1
34.16,669.12
34.15,669.14
34.15,669.16
34.15,669.18
34.15,669.2
34.15,669.22
34.15,669.24
34.15,669.26
34.15,669.28
34.16,669.3
34.16,669.32
34.16,669.34
34.16,669.36
34.15,669.38
34.15,669.4
34.15,669.42
34.15,669.44
34.16,669.46
34.16,669.48
34.16,669.5
34.16,669.52
34.13,669.54
34.13,669.56
34.13,669.58
34.13,669.6
34.16,669.62
34.16,669.64
34.16,669.66
34.16,669.68
34.15,669.7
34.15,669.72
34.15,669.74
34.15,669.76
34.16,669.78
34.16,669.8
34.16,669.82
34.16,669.84
34.15,669.86
34.15,669.88
34.15,669.9
34.15,669.92
34.15,669.94
34.15,669.96
34.15,669.98
34.15,670
34.16,670.02
34.16,670.04
34.16,670.06
34.16,670.08
34.15,670.1
34.15,670.12
34.15,670.14
34.15,670.16
34.16,670.18
34.16,670.2
34.16,670.22
34.16,670.24
34.16,670.26
34.16,670.28
34.16,670.3
34.16,670.32
34.15,670.34
34.15,670.36
34.15,670.38
34.15,670.4
34.15,670.42
34.15,670.44
34.15,670.46
34.15,670.48
34.16,670.5
34.16,670.52
34.16,670.54
34.16,670.56
34.16,670.58
34.16,670.6
34.16,670.62
34.16,670.64
34.16,670.66
34.16,670.68
34.16,670.7
34.16,670.72
34.16,670.74
34.16,670.76
34.16,670.78
34.16,670.8
34.15,670.82
34.15,670.84
34.15,670.86
34.15,670.88
34.15,670.9
34.15,670.92
34.15,670.94
34.15,670.96
34.15,670.98
34.15,671
34.15,671.02
34.15,671.04
34.15,671.06
34.15,671.08
34.15,671.1
34.15,671.12
34.16,671.14
34.16,671.16
34.16,671.18
34.16,671.2
34.15,671.22
34.15,671.24
34.15,671.26
34.15,671.28
34.16,671.3
34.16,671.32
34.16,671.34
34.16,671.36
34.15,671.38
34.15,671.4
34.15,671.42
34.15,671.44
34.16,671.46
34.16,671.48
34.16,671.5
34.16,671.52
34.16,671.54
34.16,671.56
34.16,671.58
34.16,671.6
34.15,671.62
34.15,671.64
34.15,671.66
34.15,671.68
34.15,671.7
34.15,671.72
34.15,671.74
34.15,671.76
34.15,671.78
34.15,671.8
34.15,671.82
34.15,671.84
34.15,671.86
34.15,671.88
34.15,671.9
34.15,671.92
34.16,671.94
34.16,671.96
34.16,671.98
34.16,672
34.16,672.02
34.16,672.04
34.16,672.06
34.16,672.08
34.16,672.1
34.16,672.12
34.16,672.14
34.16,672.16
34.16,672.18
34.16,672.2
34.16,672.22
34.16,672.24
34.15,672.26
34.15,672.28
34.15,672.3
34.15,672.32
34.15,672.34
34.15,672.36
34.15,672.38
34.15,672.4
34.16,672.42
34.16,672.44
34.16,672.46
34.16,672.48
34.16,672.5
34.16,672.52
34.16,672.54
34.16,672.56
34.15,672.58
34.15,672.6
34.15,672.62
34.15,672.64
34.16,672.66
34.16,672.68
34.16,672.7
34.16,672.72
34.15,672.74
34.15,672.76
34.15,672.78
34.15,672.8
34.16,672.82
34.16,672.84
34.16,672.86
34.16,672.88
34.16,672.9
34.16,672.92
34.16,672.94
34.16,672.96
34.16,672.98
34.16,673
34.16,673.02
34.16,673.04
34.16,673.06
34.16,673.08
34.16,673.1
34.16,673.12
34.15,673.14
34.15,673.16
34.15,673.18
34.15,673.2
34.16,673.22
34.16,673.24
34.16,673.26
34.16,673.28
34.16,673.3
34.16,673.32
34.16,673.34
34.16,673.36
34.15,673.38
34.15,673.4
34.15,673.42
34.15,673.44
34.15,673.46
34.15,673.48
34.15,673.5
34.15,673.52
34.16,673.54
34.16,673.56
34.16,673.58
34.16,673.6
34.18,673.62
34.18,673.64
34.18,673.66
34.18,673.68
34.15,673.7
34.15,673.72
34.15,673.74
34.15,673.76
34.15,673.78
34.15,673.8
34.15,673.82
34.15,673.84
34.18,673.86
34.18,673.88
34.18,673.9
34.18,673.92
34.16,673.94
34.16,673.96
34.16,673.98
34.16,674
34.18,674.02
34.18,674.04
34.18,674.06
34.18,674.08
34.18,674.1
34.18,674.12
34.18,674.14
34.18,674.16
34.16,674.18
34.16,674.2
34.16,674.22
34.16,674.24
34.21,674.26
34.21,674.28
34.21,674.3
34.21,674.32
34.18,674.34
34.18,674.36
34.18,674.38
34.18,674.4
34.15,674.42
34.15,674.44
34.15,674.46
34.15,674.48
34.15,674.5
34.15,674.52
34.15,674.54
34.15,674.56
34.16,674.58
34.16,674.6
34.16,674.62
34.16,674.64
34.18,674.66
34.18,674.68
34.18,674.7
34.18,674.72
34.18,674.74
34.18,674.76
34.18,674.78
34.18,674.8
34.16,674.82
34.16,674.84
34.16,674.86
34.16,674.88
34.16,674.9
34.16,674.92
34.16,674.94
34.16,674.96
34.16,674.98
34.16,675
34.16,675.02
34.16,675.04
34.16,675.06
34.16,675.08
34.16,675.1
34.16,675.12
34.18,675.14
34.18,675.16
34.18,675.18
34.18,675.2
34.21,675.22
34.21,675.24
34.21,675.26
34.21,675.28
34.16,675.3
34.16,675.32
34.16,675.34
34.16,675.36
34.18,675.38
34.18,675.4
34.18,675.42
34.18,675.44
34.18,675.46
34.18,675.48
34.18,675.5
34.18,675.52
34.16,675.54
34.16,675.56
34.16,675.58
34.16,675.6
34.21,675.62
34.21,675.64
34.21,675.66
34.21,675.68
34.16,675.7
34.16,675.72
34.16,675.74
34.16,675.76
34.16,675.78
34.16,675.8
34.16,675.82
34.16,675.84
34.18,675.86
34.18,675.88
34.18,675.9
34.18,675.92
34.16,675.94
34.16,675.96
34.16,675.98
34.16,676
34.18,676.02
34.18,676.04
34.18,676.06
34.18,676.08
34.21,676.1
34.21,676.12
34.21,676.14
34.21,676.16
34.21,676.18
34.21,676.2
34.21,676.22
34.21,676.24
34.21,676.26
34.21,676.28
34.21,676.3
34.21,676.32
34.21,676.34
34.21,676.36
34.21,676.38
34.21,676.4
34.18,676.42
34.18,676.44
34.18,676.46
34.18,676.48
34.21,676.5
34.21,676.52
34.21,676.54
34.21,676.56
34.21,676.58
34.21,676.6
34.21,676.62
34.21,676.64
34.16,676.66
34.16,676.68
34.16,676.7
34.16,676.72
34.18,676.74
34.18,676.76
34.18,676.78
34.18,676.8
34.16,676.82
34.16,676.84
34.16,676.86
34.16,676.88
34.18,676.9
34.18,676.92
34.18,676.94
34.18,676.96
34.18,676.98
34.18,677
34.18,677.02
34.18,677.04
34.16,677.06
34.16,677.08
34.16,677.1
34.16,677.12
34.21,677.14
34.21,677.16
34.21,677.18
34.21,677.2
34.18,677.22
34.18,677.24
34.18,677.26
34.18,677.28
34.18,677.3
34.18,677.32
34.18,677.34
34.18,677.36
34.18,677.38
34.18,677.4
34.18,677.42
34.18,677.44
34.16,677.46
34.16,677.48
34.16,677.5
34.16,677.52
34.18,677.54
34.18,677.56
34.18,677.58
34.18,677.6
34.18,677.62
34.18,677.64
34.18,677.66
34.18,677.68
34.21,677.7
34.21,677.72
34.21,677.74
34.21,677.76
34.16,677.78
34.16,677.8
34.16,677.82
34.16,677.84
34.21,677.86
34.21,677.88
34.21,677.9
34.21,677.92
34.18,677.94
34.18,677.96
34.18,677.98
34.18,678
34.16,678.02
34.16,678.04
34.16,678.06
34.16,678.08
34.18,678.1
34.18,678.12
34.18,678.14
34.18,678.16
34.21,678.18
34.21,678.2
34.21,678.22
34.21,678.24
34.18,678.26
34.18,678.28
34.18,678.3
34.18,678.32
34.18,678.34
34.18,678.36
34.18,678.38
34.18,678.4
34.21,678.42
34.21,678.44
34.21,678.46
34.21,678.48
34.21,678.5
34.21,678.52
34.21,678.54
34.21,678.56
34.21,678.58
34.21,678.6
34.21,678.62
34.21,678.64
34.18,678.66
34.18,678.68
34.18,678.7
34.18,678.72
34.16,678.74
34.16,678.76
34.16,678.78
34.16,678.8
34.18,678.82
34.18,678.84
34.18,678.86
34.18,678.88
34.16,678.9
34.16,678.92
34.16,678.94
34.16,678.96
34.18,678.98
34.18,679
34.18,679.02
34.18,679.04
34.18,679.06
34.18,679.08
34.18,679.1
34.18,679.12
34.18,679.14
34.18,679.16
34.18,679.18
34.18,679.2
34.18,679.22
34.18,679.24
34.18,679.26
34.18,679.28
34.18,679.3
34.18,679.32
34.18,679.34
34.18,679.36
34.21,679.38
34.21,679.4
34.21,679.42
34.21,679.44
34.18,679.46
34.18,679.48
34.18,679.5
34.18,679.52
34.21,679.54
34.21,679.56
34.21,679.58
34.21,679.6
34.21,679.62
34.21,679.64
34.21,679.66
34.21,679.68
34.21,679.7
34.21,679.72
34.21,679.74
34.21,679.76
34.18,679.78
34.18,679.8
34.18,679.82
34.18,679.84
34.21,679.86
34.21,679.88
34.21,679.9
34.21,679.92
34.23,679.94
34.23,679.96
34.23,679.98
34.23,680
34.18,680.02
34.18,680.04
34.18,680.06
34.18,680.08
34.18,680.1
34.18,680.12
34.18,680.14
34.18,680.16
34.21,680.18
34.21,680.2
34.21,680.22
34.21,680.24
34.21,680.26
34.21,680.28
34.21,680.3
34.21,680.32
34.18,680.34
34.18,680.36
34.18,680.38
34.18,680.4
34.18,680.42
34.18,680.44
34.18,680.46
34.18,680.48
34.23,680.5
34.23,680.52
34.23,680.54
34.23,680.56
34.23,680.58
34.23,680.6
34.23,680.62
34.23,680.64
34.21,680.66
34.21,680.68
34.21,680.7
34.21,680.72
34.21,680.74
34.21,680.76
34.21,680.78
34.21,680.8
34.21,680.82
34.21,680.84
34.21,680.86
34.21,680.88
34.21,680.9
34.21,680.92
34.21,680.94
34.21,680.96
34.23,680.98
34.23,681
34.23,681.02
34.23,681.04
34.23,681.06
34.23,681.08
34.23,681.1
34.23,681.12
34.21,681.14
34.21,681.16
34.21,681.18
34.21,681.2
34.21,681.22
34.21,681.24
34.21,681.26
34.21,681.28
34.23,681.3
34.23,681.32
34.23,681.34
34.23,681.36
34.18,681.38
34.18,681.4
34.18,681.42
34.18,681.44
34.21,681.46
34.21,681.48
34.21,681.5
34.21,681.52
34.18,681.54
34.18,681.56
34.18,681.58
34.18,681.6
34.23,681.62
34.23,681.64
34.23,681.66
34.23,681.68
34.23,681.7
34.23,681.72
34.23,681.74
34.23,681.76
34.21,681.78
34.21,681.8
34.21,681.82
34.21,681.84
34.21,681.86
34.21,681.88
34.21,681.9
34.21,681.92
34.23,681.94
34.23,681.96
34.23,681.98
34.23,682
34.21,682.02
34.21,682.04
34.21,682.06
34.21,682.08
34.23,682.1
34.23,682.12
34.23,682.14
34.23,682.16
34.23,682.18
34.23,682.2
34.23,682.22
34.23,682.24
34.23,682.26
34.23,682.28
34.23,682.3
34.23,682.32
34.21,682.34
34.21,682.36
34.21,682.38
34.21,682.4
34.25,682.42
34.25,682.44
34.25,682.46
34.25,682.48
34.23,682.5
34.23,682.52
34.23,682.54
34.23,682.56
34.21,682.58
34.21,682.6
34.21,682.62
34.21,682.64
34.23,682.66
34.23,682.68
34.23,682.7
34.23,682.72
34.21,682.74
34.21,682.76
34.21,682.78
34.21,682.8
34.23,682.82
34.23,682.84
34.23,682.86
34.23,682.88
34.21,682.9
34.21,682.92
34.21,682.94
34.21,682.96
34.25,682.98
34.25,683
34.25,683.02
34.25,683.04
34.21,683.06
34.21,683.08
34.21,683.1
34.21,683.12
34.23,683.14
34.23,683.16
34.23,683.18
34.23,683.2
34.23,683.22
34.23,683.24
34.23,683.26
34.23,683.28
34.23,683.3
34.23,683.32
34.23,683.34
34.23,683.36
34.23,683.38
34.23,683.4
34.23,683.42
34.23,683.44
34.21,683.46
34.21,683.48
34.21,683.5
34.21,683.52
34.21,683.54
34.21,683.56
34.21,683.58
34.21,683.6
34.23,683.62
34.23,683.64
34.23,683.66
34.23,683.68
34.21,683.7
34.21,683.72
34.21,683.74
34.21,683.76
34.23,683.78
34.23,683.8
34.23,683.82
34.23,683.84
34.23,683.86
34.23,683.88
34.23,683.9
34.23,683.92
34.23,683.94
34.23,683.96
34.23,683.98
34.23,684
34.21,684.02
34.21,684.04
34.21,684.06
34.21,684.08
34.23,684.1
34.23,684.12
34.23,684.14
34.23,684.16
34.21,684.18
34.21,684.2
34.21,684.22
34.21,684.24
34.23,684.26
34.23,684.28
34.23,684.3
34.23,684.32
34.23,684.34
34.23,684.36
34.23,684.38
34.23,684.4
34.23,684.42
34.23,684.44
34.23,684.46
34.23,684.48
34.21,684.5
34.21,684.52
34.21,684.54
34.21,684.56
34.21,684.58
34.21,684.6
34.21,684.62
34.21,684.64
34.18,684.66
34.18,684.68
34.18,684.7
34.18,684.72
34.21,684.74
34.21,684.76
34.21,684.78
34.21,684.8
34.23,684.82
34.23,684.84
34.23,684.86
34.23,684.88
34.21,684.9
34.21,684.92
34.21,684.94
34.21,684.96
34.23,684.98
34.23,685
34.23,685.02
34.23,685.04
34.23,685.06
34.23,685.08
34.23,685.1
34.23,685.12
34.18,685.14
34.18,685.16
34.18,685.18
34.18,685.2
34.21,685.22
34.21,685.24
34.21,685.26
34.21,685.28
34.21,685.3
34.21,685.32
34.21,685.34
34.21,685.36
34.23,685.38
34.23,685.4
34.23,685.42
34.23,685.44
34.21,685.46
34.21,685.48
34.21,685.5
34.21,685.52
34.23,685.54
34.23,685.56
34.23,685.58
34.23,685.6
34.23,685.62
34.23,685.64
34.23,685.66
34.23,685.68
34.23,685.7
34.23,685.72
34.23,685.74
34.23,685.76
34.18,685.78
34.18,685.8
34.18,685.82
34.18,685.84
34.21,685.86
34.21,685.88
34.21,685.9
34.21,685.92
34.21,685.94
34.21,685.96
34.21,685.98
34.21,686
34.23,686.02
34.23,686.04
34.23,686.06
34.23,686.08
34.23,686.1
34.23,686.12
34.23,686.14
34.23,686.16
34.21,686.18
34.21,686.2
34.21,686.22
34.21,686.24
34.21,686.26
34.21,686.28
34.21,686.3
34.21,686.32
34.21,686.34
34.21,686.36
34.21,686.38
34.21,686.4
34.21,686.42
34.21,686.44
34.21,686.46
34.21,686.48
34.21,686.5
34.21,686.52
34.21,686.54
34.21,686.56
34.21,686.58
34.21,686.6
34.21,686.62
34.21,686.64
34.25,686.66
34.25,686.68
34.25,686.7
34.25,686.72
34.21,686.74
34.21,686.76
34.21,686.78
34.21,686.8
34.23,686.82
34.23,686.84
34.23,686.86
34.23,686.88
34.21,686.9
34.21,686.92
34.21,686.94
34.21,686.96
34.23,686.98
34.23,687
34.23,687.02
34.23,687.04
34.23,687.06
34.23,687.08
34.23,687.1
34.23,687.12
34.23,687.14
34.23,687.16
34.23,687.18
34.23,687.2
34.23,687.22
34.23,687.24
34.23,687.26
34.23,687.28
34.23,687.3
34.23,687.32
34.23,687.34
34.23,687.36
34.21,687.38
34.21,687.4
34.21,687.42
34.21,687.44
34.23,687.46
34.23,687.48
34.23,687.5
34.23,687.52
34.21,687.54
34.21,687.56
34.21,687.58
34.21,687.6
34.23,687.62
34.23,687.64
34.23,687.66
34.23,687.68
34.25,687.7
34.25,687.72
34.25,687.74
34.25,687.76
34.21,687.78
34.21,687.8
34.21,687.82
34.21,687.84
34.21,687.86
34.21,687.88
34.21,687.9
34.21,687.92
34.23,687.94
34.23,687.96
34.23,687.98
34.23,688
34.21,688.02
34.21,688.04
34.21,688.06
34.21,688.08
34.21,688.1
34.21,688.12
34.21,688.14
34.21,688.16
34.21,688.18
34.21,688.2
34.21,688.22
34.21,688.24
34.21,688.26
34.21,688.28
34.21,688.3
34.21,688.32
34.25,688.34
34.25,688.36
34.25,688.38
34.25,688.4
34.21,688.42
34.21,688.44
34.21,688.46
34.21,688.48
34.23,688.5
34.23,688.52
34.23,688.54
34.23,688.56
34.23,688.58
34.23,688.6
34.23,688.62
34.23,688.64
34.21,688.66
34.21,688.68
34.21,688.7
34.21,688.72
34.23,688.74
34.23,688.76
34.23,688.78
34.23,688.8
34.25,688.82
34.25,688.84
34.25,688.86
34.25,688.88
34.23,688.9
34.23,688.92
34.23,688.94
34.23,688.96
34.21,688.98
34.21,689
34.21,689.02
34.21,689.04
34.23,689.06
34.23,689.08
34.23,689.1
34.23,689.12
34.23,689.14
34.23,689.16
34.23,689.18
34.23,689.2
34.18,689.22
34.18,689.24
34.18,689.26
34.18,689.28
34.23,689.3
34.23,689.32
34.23,689.34
34.23,689.36
34.21,689.38
34.21,689.4
34.21,689.42
34.21,689.44
34.21,689.46
34.21,689.48
34.21,689.5
34.21,689.52
34.23,689.54
34.23,689.56
34.23,689.58
34.23,689.6
34.23,689.62
34.23,689.64
34.23,689.66
34.23,689.68
34.21,689.7
34.21,689.72
34.21,689.74
34.21,689.76
34.23,689.78
34.23,689.8
34.23,689.82
34.23,689.84
34.21,689.86
34.21,689.88
34.21,689.9
34.21,689.92
34.23,689.94
34.23,689.96
34.23,689.98
34.23,690
34.18,690.02
34.18,690.04
34.18,690.06
34.18,690.08
34.21,690.1
34.21,690.12
34.21,690.14
34.21,690.16
34.23,690.18
34.23,690.2
34.23,690.22
34.23,690.24
34.23,690.26
34.23,690.28
34.23,690.3
34.23,690.32
34.23,690.34
34.23,690.36
34.23,690.38
34.23,690.4
34.21,690.42
34.21,690.44
34.21,690.46
34.21,690.48
34.23,690.5
34.23,690.52
34.23,690.54
34.23,690.56
34.21,690.58
34.21,690.6
34.21,690.62
34.21,690.64
34.18,690.66
34.18,690.68
34.18,690.7
34.18,690.72
34.21,690.74
34.21,690.76
34.21,690.78
34.21,690.8
34.21,690.82
34.21,690.84
34.21,690.86
34.21,690.88
34.21,690.9
34.21,690.92
34.21,690.94
34.21,690.96
34.21,690.98
34.21,691
34.21,691.02
34.21,691.04
34.18,691.06
34.18,691.08
34.18,691.1
34.18,691.12
34.23,691.14
34.23,691.16
34.23,691.18
34.23,691.2
34.21,691.22
34.21,691.24
34.21,691.26
34.21,691.28
34.23,691.3
34.23,691.32
34.23,691.34
34.23,691.36
34.23,691.38
34.23,691.4
34.23,691.42
34.23,691.44
34.21,691.46
34.21,691.48
34.21,691.5
34.21,691.52
34.21,691.54
34.21,691.56
34.21,691.58
34.21,691.6
34.23,691.62
34.23,691.64
34.23,691.66
34.23,691.68
34.21,691.7
34.21,691.72
34.21,691.74
34.21,691.76
34.21,691.78
34.21,691.8
34.21,691.82
34.21,691.84
34.23,691.86
34.23,691.88
34.23,691.9
34.23,691.92
34.21,691.94
34.21,691.96
34.21,691.98
34.21,692
34.18,692.02
34.18,692.04
34.18,692.06
34.18,692.08
34.23,692.1
34.23,692.12
34.23,692.14
34.23,692.16
34.21,692.18
34.21,692.2
