Time,Passive,PID,Fuzzy,FPID,,,,,,,,,,,,,,,,,,,,,,,,
5.169,-1.120863317,0.34244923,0.00339394,0.029412376,,,,,,,,,,,,,,,,,,,,,,,,
5.17,-1.089223864,0.342544066,0.003484063,0.029245184,,,,,,,,,,,,,,,,,,,,,,,,
5.171,-1.057535465,0.342454447,0.003558352,0.029174679,,,,,,,,,,,,,,,,,,,,,,,,
5.172,-1.025976222,0.342179381,0.003664203,0.029207418,,,,,,,,,,,,,,,,,,,,,,,,
5.173,-0.994564678,0.341730937,0.003850104,0.029311253,,,,,,,,,,,,,,,,,,,,,,,,
5.174,-0.96322899,0.341121492,0.004133922,0.029484766,,,,,,,,,,,,,,,,,,,,,,,,
5.175,-0.931956858,0.340366901,0.004493984,0.029747321,,,,,,,,,,,,,,,,,,,,,,,,
5.176,-0.900529461,0.339487307,0.004856396,0.030056017,,,,,,,,,,,,,,,,,,,,,,,,
5.177,-0.868766659,0.338483602,0.005152918,0.030338653,,,,,,,,,,,,,,,,,,,,,,,,
5.178,-0.836662385,0.337363904,0.00533017,0.030554418,,,,,,,,,,,,,,,,,,,,,,,,
5.179,-0.804294447,0.336125515,0.005399044,0.030646639,,,,,,,,,,,,,,,,,,,,,,,,
5.18,-0.771923615,0.334741635,0.005413928,0.030572295,,,,,,,,,,,,,,,,,,,,,,,,
5.181,-0.739515494,0.333173436,0.005425891,0.030312597,,,,,,,,,,,,,,,,,,,,,,,,
5.182,-0.707241727,0.331409285,0.005456401,0.029943011,,,,,,,,,,,,,,,,,,,,,,,,
5.183,-0.674874021,0.329437159,0.005495566,0.029545657,,,,,,,,,,,,,,,,,,,,,,,,
5.184,-0.642363081,0.327248123,0.005517382,0.029138217,,,,,,,,,,,,,,,,,,,,,,,,
5.185,-0.609608375,0.324841807,0.005509952,0.028705606,,,,,,,,,,,,,,,,,,,,,,,,
5.186,-0.576707346,0.322213007,0.005539686,0.02819951,,,,,,,,,,,,,,,,,,,,,,,,
5.187,-0.543761679,0.319362767,0.005691954,0.027602735,,,,,,,,,,,,,,,,,,,,,,,,
5.188,-0.510912447,0.316295223,0.006037731,0.026901447,,,,,,,,,,,,,,,,,,,,,,,,
5.189,-0.478356587,0.313003918,0.00661363,0.026148665,,,,,,,,,,,,,,,,,,,,,,,,
5.19,-0.446066499,0.309492232,0.007380071,0.025438735,,,,,,,,,,,,,,,,,,,,,,,,
5.191,-0.414099462,0.305731536,0.008240845,0.024857529,,,,,,,,,,,,,,,,,,,,,,,,
5.192,-0.38241457,0.301692852,0.009081707,0.024453182,,,,,,,,,,,,,,,,,,,,,,,,
5.193,-0.35083749,0.29735597,0.009830557,0.024226518,,,,,,,,,,,,,,,,,,,,,,,,
5.194,-0.319210646,0.292740152,0.010463888,0.024145563,,,,,,,,,,,,,,,,,,,,,,,,
5.195,-0.287422289,0.287879499,0.011008171,0.024136116,,,,,,,,,,,,,,,,,,,,,,,,
5.196,-0.255436887,0.282817453,0.011520461,0.024135919,,,,,,,,,,,,,,,,,,,,,,,,
5.197,-0.223117158,0.277589976,0.012055663,0.024103859,,,,,,,,,,,,,,,,,,,,,,,,
5.198,-0.190479685,0.272213631,0.012659459,0.024044017,,,,,,,,,,,,,,,,,,,,,,,,
5.199,-0.157689756,0.266697299,0.01334519,0.023973255,,,,,,,,,,,,,,,,,,,,,,,,
5.2,-0.124959424,0.261040757,0.01410174,0.023954609,,,,,,,,,,,,,,,,,,,,,,,,
5.201,-0.092401057,0.255255916,0.01489049,0.024003016,,,,,,,,,,,,,,,,,,,,,,,,
5.202,-0.060076829,0.24933955,0.01563528,0.024110699,,,,,,,,,,,,,,,,,,,,,,,,
5.203,-0.028050743,0.243317849,0.016268126,0.024266507,,,,,,,,,,,,,,,,,,,,,,,,
5.204,0.003814442,0.237227319,0.016743524,0.024450648,,,,,,,,,,,,,,,,,,,,,,,,
5.205,0.035609519,0.231101149,0.017046309,0.024615047,,,,,,,,,,,,,,,,,,,,,,,,
5.206,0.067369262,0.224955911,0.017215621,0.024734915,,,,,,,,,,,,,,,,,,,,,,,,
5.207,0.099075059,0.218796599,0.017308981,0.02478077,,,,,,,,,,,,,,,,,,,,,,,,
5.208,0.130705212,0.212611439,0.017390525,0.024739898,,,,,,,,,,,,,,,,,,,,,,,,
5.209,0.162298243,0.206392935,0.017499769,0.024637349,,,,,,,,,,,,,,,,,,,,,,,,
5.21,0.193795514,0.200142763,0.017657705,0.024474017,,,,,,,,,,,,,,,,,,,,,,,,
5.211,0.225244513,0.193887173,0.017890048,0.024276046,,,,,,,,,,,,,,,,,,,,,,,,
5.212,0.256624309,0.187672557,0.018229202,0.024072616,,,,,,,,,,,,,,,,,,,,,,,,
5.213,0.287879901,0.181575103,0.018696085,0.023923105,,,,,,,,,,,,,,,,,,,,,,,,
5.214,0.318936077,0.175662144,0.019316766,0.023863384,,,,,,,,,,,,,,,,,,,,,,,,
5.215,0.349732366,0.169959642,0.020113361,0.023907655,,,,,,,,,,,,,,,,,,,,,,,,
5.216,0.380232607,0.164463189,0.021076243,0.024032002,,,,,,,,,,,,,,,,,,,,,,,,
5.217,0.410302402,0.159138756,0.022175305,0.024175678,,,,,,,,,,,,,,,,,,,,,,,,
5.218,0.439957569,0.153944438,0.023353871,0.024238969,,,,,,,,,,,,,,,,,,,,,,,,
5.219,0.469106416,0.148839343,0.024583137,0.024193347,,,,,,,,,,,,,,,,,,,,,,,,
5.22,0.497807734,0.143800611,0.025797951,0.024038317,,,,,,,,,,,,,,,,,,,,,,,,
5.221,0.526153732,0.138828822,0.026970817,0.023808291,,,,,,,,,,,,,,,,,,,,,,,,
5.222,0.554255298,0.133928928,0.028064825,0.02354006,,,,,,,,,,,,,,,,,,,,,,,,
5.223,0.582114001,0.129119403,0.029092956,0.023265117,,,,,,,,,,,,,,,,,,,,,,,,
5.224,0.609704452,0.124421543,0.030082322,0.022981805,,,,,,,,,,,,,,,,,,,,,,,,
5.225,0.637007348,0.119840513,0.03108529,0.022634004,,,,,,,,,,,,,,,,,,,,,,,,
5.226,0.664044977,0.115371851,0.032129298,0.022191659,,,,,,,,,,,,,,,,,,,,,,,,
5.227,0.690767208,0.110997138,0.033203685,0.021679586,,,,,,,,,,,,,,,,,,,,,,,,
5.228,0.717140958,0.106694382,0.034270502,0.021152507,,,,,,,,,,,,,,,,,,,,,,,,
5.229,0.743233193,0.102434721,0.035263244,0.02066811,,,,,,,,,,,,,,,,,,,,,,,,
5.23,0.769030976,0.098214136,0.036142794,0.020276189,,,,,,,,,,,,,,,,,,,,,,,,
5.231,0.794505784,0.094026504,0.03688028,0.020025328,,,,,,,,,,,,,,,,,,,,,,,,
5.232,0.819653959,0.089867642,0.03747184,0.01984723,,,,,,,,,,,,,,,,,,,,,,,,
5.233,0.844435732,0.085721105,0.037938783,0.01962486,,,,,,,,,,,,,,,,,,,,,,,,
5.234,0.86878088,0.081576732,0.038308096,0.019300697,,,,,,,,,,,,,,,,,,,,,,,,
5.235,0.892627103,0.077420581,0.038593396,0.018904746,,,,,,,,,,,,,,,,,,,,,,,,
5.236,0.91596624,0.073236374,0.038815243,0.018492618,,,,,,,,,,,,,,,,,,,,,,,,
5.237,0.938815404,0.069030538,0.038988534,0.018084353,,,,,,,,,,,,,,,,,,,,,,,,
5.238,0.961264223,0.06481322,0.039124008,0.017749997,,,,,,,,,,,,,,,,,,,,,,,,
5.239,0.9833866,0.060607138,0.039224784,0.017528179,,,,,,,,,,,,,,,,,,,,,,,,
5.24,1.005236744,0.056434806,0.039296694,0.017452572,,,,,,,,,,,,,,,,,,,,,,,,
5.241,1.026785543,0.052323505,0.039359537,0.017438085,,,,,,,,,,,,,,,,,,,,,,,,
5.242,1.04797822,0.048290386,0.039437403,0.017432652,,,,,,,,,,,,,,,,,,,,,,,,
5.243,1.068760101,0.044335111,0.039553039,0.017359833,,,,,,,,,,,,,,,,,,,,,,,,
5.244,1.089081121,0.040456148,0.039717611,0.017181145,,,,,,,,,,,,,,,,,,,,,,,,
5.245,1.108920481,0.036645463,0.039928758,0.01688852,,,,,,,,,,,,,,,,,,,,,,,,
5.246,1.128285585,0.032899122,0.040174192,0.016513519,,,,,,,,,,,,,,,,,,,,,,,,
5.247,1.147198462,0.029208978,0.040409537,0.016138064,,,,,,,,,,,,,,,,,,,,,,,,
5.248,1.165612381,0.025582077,0.040598155,0.015814633,,,,,,,,,,,,,,,,,,,,,,,,
5.249,1.183507332,0.022034548,0.040723065,0.015572984,,,,,,,,,,,,,,,,,,,,,,,,
5.25,1.200803636,0.018592236,0.040800862,0.015355689,,,,,,,,,,,,,,,,,,,,,,,,
5.251,1.217417082,0.015280161,0.040860931,0.015093096,,,,,,,,,,,,,,,,,,,,,,,,
5.252,1.233305101,0.012121699,0.040930757,0.014664402,,,,,,,,,,,,,,,,,,,,,,,,
5.253,1.24844749,0.009126169,0.04101621,0.014013929,,,,,,,,,,,,,,,,,,,,,,,,
5.254,1.262837666,0.006293875,0.041108178,0.013151609,,,,,,,,,,,,,,,,,,,,,,,,
5.255,1.276525007,0.003620056,0.041180597,0.01216696,,,,,,,,,,,,,,,,,,,,,,,,
5.256,1.289618222,0.001093875,0.04121347,0.011200181,,,,,,,,,,,,,,,,,,,,,,,,
5.257,1.302184381,-0.001298369,0.041189517,0.010352479,,,,,,,,,,,,,,,,,,,,,,,,
5.258,1.314327496,-0.003564263,0.041103795,0.009675415,,,,,,,,,,,,,,,,,,,,,,,,
5.259,1.326060673,-0.0057018,0.040961808,0.009139672,,,,,,,,,,,,,,,,,,,,,,,,
5.26,1.337349606,-0.007703479,0.0407749,0.00865491,,,,,,,,,,,,,,,,,,,,,,,,
5.261,1.348045975,-0.009572627,0.040541671,0.008113158,,,,,,,,,,,,,,,,,,,,,,,,
5.262,1.358027493,-0.011324629,0.040274169,0.007448582,,,,,,,,,,,,,,,,,,,,,,,,
5.263,1.367221658,-0.012966969,0.039987995,0.006663524,,,,,,,,,,,,,,,,,,,,,,,,
5.264,1.375640035,-0.014490897,0.039692463,0.005818393,,,,,,,,,,,,,,,,,,,,,,,,
5.265,1.383362885,-0.01587919,0.039403599,0.005010063,,,,,,,,,,,,,,,,,,,,,,,,
5.266,1.390467746,-0.017110932,0.039125006,0.004368515,,,,,,,,,,,,,,,,,,,,,,,,
5.267,1.396997061,-0.018175474,0.038863704,0.003989541,,,,,,,,,,,,,,,,,,,,,,,,
5.268,1.402895995,-0.019077525,0.038620008,0.003883528,,,,,,,,,,,,,,,,,,,,,,,,
5.269,1.408152398,-0.019827398,0.038400663,0.004030862,,,,,,,,,,,,,,,,,,,,,,,,
5.27,1.412685885,-0.020459488,0.038205693,0.004398642,,,,,,,,,,,,,,,,,,,,,,,,
5.271,1.416480902,-0.021016869,0.038040435,0.004912154,,,,,,,,,,,,,,,,,,,,,,,,
5.272,1.419584478,-0.021539705,0.037920895,0.005480549,,,,,,,,,,,,,,,,,,,,,,,,
5.273,1.421991338,-0.022048526,0.037848118,0.006070318,,,,,,,,,,,,,,,,,,,,,,,,
5.274,1.423752248,-0.022559231,0.037819685,0.006692703,,,,,,,,,,,,,,,,,,,,,,,,
5.275,1.424936682,-0.023069763,0.037821108,0.00737539,,,,,,,,,,,,,,,,,,,,,,,,
5.276,1.425609983,-0.023570632,0.037850548,0.008143379,,,,,,,,,,,,,,,,,,,,,,,,
5.277,1.42582108,-0.024041762,0.03791685,0.00902828,,,,,,,,,,,,,,,,,,,,,,,,
5.278,1.425564785,-0.024476303,0.038022032,0.010015772,,,,,,,,,,,,,,,,,,,,,,,,
5.279,1.424713805,-0.024869086,0.038157209,0.011034521,,,,,,,,,,,,,,,,,,,,,,,,
5.28,1.423200554,-0.025230702,0.038310964,0.012004681,,,,,,,,,,,,,,,,,,,,,,,,
5.281,1.420996339,-0.025571389,0.038461041,0.012856498,,,,,,,,,,,,,,,,,,,,,,,,
5.282,1.418169699,-0.025900279,0.038586488,0.013558033,,,,,,,,,,,,,,,,,,,,,,,,
5.283,1.414851627,-0.026213401,0.03866176,0.014115805,,,,,,,,,,,,,,,,,,,,,,,,
5.284,1.411183749,-0.026506766,0.038675242,0.014580033,,,,,,,,,,,,,,,,,,,,,,,,
5.285,1.40732763,-0.026771274,0.038619839,0.014995994,,,,,,,,,,,,,,,,,,,,,,,,
5.286,1.40335704,-0.027002751,0.038496731,0.015384505,,,,,,,,,,,,,,,,,,,,,,,,
5.287,1.399258308,-0.02721074,0.038320305,0.015722348,,,,,,,,,,,,,,,,,,,,,,,,
5.288,1.394993605,-0.027420308,0.038090323,0.015956189,,,,,,,,,,,,,,,,,,,,,,,,
5.289,1.390534742,-0.02765805,0.037808518,0.015995567,,,,,,,,,,,,,,,,,,,,,,,,
5.29,1.385809518,-0.027938808,0.03748267,0.015781088,,,,,,,,,,,,,,,,,,,,,,,,
5.291,1.380834537,-0.028263719,0.037117173,0.015286611,,,,,,,,,,,,,,,,,,,,,,,,
5.292,1.375613989,-0.028620156,0.036697417,0.014567452,,,,,,,,,,,,,,,,,,,,,,,,
5.293,1.370221462,-0.028993871,0.036221466,0.013697753,,,,,,,,,,,,,,,,,,,,,,,,
5.294,1.36469726,-0.0293679,0.035685275,0.01277557,,,,,,,,,,,,,,,,,,,,,,,,
5.295,1.35907932,-0.029732653,0.035072067,0.01188831,,,,,,,,,,,,,,,,,,,,,,,,
5.296,1.353388995,-0.030078973,0.034380853,0.011066801,,,,,,,,,,,,,,,,,,,,,,,,
5.297,1.347642281,-0.030422694,0.033629474,0.010289569,,,,,,,,,,,,,,,,,,,,,,,,
5.298,1.341814998,-0.030776416,0.032822564,0.009487749,,,,,,,,,,,,,,,,,,,,,,,,
5.299,1.335842331,-0.031161629,0.03196202,0.008615834,,,,,,,,,,,,,,,,,,,,,,,,
5.3,1.329641862,-0.031591755,0.03106354,0.007619159,,,,,,,,,,,,,,,,,,,,,,,,
5.301,1.323182615,-0.032064138,0.030138947,0.00650049,,,,,,,,,,,,,,,,,,,,,,,,
5.302,1.316476171,-0.03256771,0.029209163,0.005317711,,,,,,,,,,,,,,,,,,,,,,,,
5.303,1.30956188,-0.033086592,0.028296753,0.004153309,,,,,,,,,,,,,,,,,,,,,,,,
5.304,1.302446524,-0.033602444,0.027422542,0.003071313,,,,,,,,,,,,,,,,,,,,,,,,
5.305,1.295133936,-0.034101959,0.026609387,0.002139551,,,,,,,,,,,,,,,,,,,,,,,,
5.306,1.287666856,-0.034584979,0.025868102,0.001409789,,,,,,,,,,,,,,,,,,,,,,,,
5.307,1.280101819,-0.035058407,0.025188993,0.000867306,,,,,,,,,,,,,,,,,,,,,,,,
5.308,1.272442796,-0.035543471,0.024556868,0.00046955,,,,,,,,,,,,,,,,,,,,,,,,
5.309,1.264730009,-0.036061949,0.023946152,0.000193476,,,,,,,,,,,,,,,,,,,,,,,,
5.31,1.256936115,-0.03662161,0.023341409,4.74E-05,,,,,,,,,,,,,,,,,,,,,,,,
5.311,1.249000102,-0.037214681,0.022729279,2.12E-05,,,,,,,,,,,,,,,,,,,,,,,,
5.312,1.240881813,-0.037822903,0.022107424,0.000123495,,,,,,,,,,,,,,,,,,,,,,,,
5.313,1.232452777,-0.038435812,0.021482457,0.000379712,,,,,,,,,,,,,,,,,,,,,,,,
5.314,1.223781149,-0.03905839,0.020869577,0.000782809,,,,,,,,,,,,,,,,,,,,,,,,
5.315,1.214884943,-0.039697615,0.020277553,0.00126234,,,,,,,,,,,,,,,,,,,,,,,,
5.316,1.205855912,-0.040356227,0.019711846,0.00177849,,,,,,,,,,,,,,,,,,,,,,,,
5.317,1.196676532,-0.041053883,0.019173987,0.002272858,,,,,,,,,,,,,,,,,,,,,,,,
5.318,1.187424867,-0.041800159,0.018657412,0.002706904,,,,,,,,,,,,,,,,,,,,,,,,
5.319,1.17807981,-0.042593121,0.01815391,0.003080612,,,,,,,,,,,,,,,,,,,,,,,,
5.32,1.168586267,-0.043418565,0.017647355,0.00340435,,,,,,,,,,,,,,,,,,,,,,,,
5.321,1.158867546,-0.044263053,0.017126797,0.003703659,,,,,,,,,,,,,,,,,,,,,,,,
5.322,1.148911461,-0.045110594,0.016579151,0.003974848,,,,,,,,,,,,,,,,,,,,,,,,
5.323,1.138834354,-0.045942448,0.016011624,0.004197968,,,,,,,,,,,,,,,,,,,,,,,,
5.324,1.128650096,-0.046736609,0.015447743,0.004334472,,,,,,,,,,,,,,,,,,,,,,,,
5.325,1.118449806,-0.047489016,0.01490299,0.004356132,,,,,,,,,,,,,,,,,,,,,,,,
5.326,1.108181277,-0.048207855,0.014379343,0.004241346,,,,,,,,,,,,,,,,,,,,,,,,
5.327,1.097856156,-0.048913032,0.013890449,0.00401446,,,,,,,,,,,,,,,,,,,,,,,,
5.328,1.087364722,-0.049611469,0.013440633,0.003710455,,,,,,,,,,,,,,,,,,,,,,,,
5.329,1.076612332,-0.05031044,0.013040607,0.003365451,,,,,,,,,,,,,,,,,,,,,,,,
5.33,1.06553544,-0.050995102,0.012704175,0.003025646,,,,,,,,,,,,,,,,,,,,,,,,
5.331,1.054117438,-0.051646746,0.012442867,0.002736345,,,,,,,,,,,,,,,,,,,,,,,,
5.332,1.042373778,-0.052250517,0.012272785,0.002521824,,,,,,,,,,,,,,,,,,,,,,,,
5.333,1.030276157,-0.052802264,0.012188103,0.002375449,,,,,,,,,,,,,,,,,,,,,,,,
5.334,1.017875051,-0.0533091,0.012181752,0.002267066,,,,,,,,,,,,,,,,,,,,,,,,
5.335,1.005153274,-0.053775865,0.012236513,0.002176408,,,,,,,,,,,,,,,,,,,,,,,,
5.336,0.992067897,-0.05420654,0.012343585,0.002064781,,,,,,,,,,,,,,,,,,,,,,,,
5.337,0.978625758,-0.054599232,0.01249401,0.001895157,,,,,,,,,,,,,,,,,,,,,,,,
5.338,0.964867587,-0.054948941,0.01267986,0.001665913,,,,,,,,,,,,,,,,,,,,,,,,
5.339,0.950847014,-0.055246628,0.012899635,0.001407211,,,,,,,,,,,,,,,,,,,,,,,,
5.34,0.936635102,-0.055485792,0.013143706,0.001166258,,,,,,,,,,,,,,,,,,,,,,,,
5.341,0.922264673,-0.055656272,0.013409952,0.000991456,,,,,,,,,,,,,,,,,,,,,,,,
5.342,0.907723957,-0.055747836,0.013706997,0.000889061,,,,,,,,,,,,,,,,,,,,,,,,
5.343,0.89291754,-0.055752492,0.014042192,0.000836291,,,,,,,,,,,,,,,,,,,,,,,,
5.344,0.877798617,-0.055672999,0.014431641,0.000778886,,,,,,,,,,,,,,,,,,,,,,,,
5.345,0.862325891,-0.055527768,0.01488587,0.000653013,,,,,,,,,,,,,,,,,,,,,,,,
5.346,0.846522441,-0.055329214,0.015380567,0.00043382,,,,,,,,,,,,,,,,,,,,,,,,
5.347,0.830415659,-0.055088266,0.015879814,0.000152252,,,,,,,,,,,,,,,,,,,,,,,,
5.348,0.814130176,-0.054820745,0.016363121,-0.000111328,,,,,,,,,,,,,,,,,,,,,,,,
5.349,0.797788833,-0.054523019,0.016801187,-0.000300345,,,,,,,,,,,,,,,,,,,,,,,,
5.35,0.781407183,-0.054194877,0.017178411,-0.000407835,,,,,,,,,,,,,,,,,,,,,,,,
5.351,0.765003974,-0.053826534,0.017498941,-0.000457803,,,,,,,,,,,,,,,,,,,,,,,,
5.352,0.748493889,-0.053405351,0.017766331,-0.000497696,,,,,,,,,,,,,,,,,,,,,,,,
5.353,0.73179615,-0.052920053,0.017988008,-0.000566041,,,,,,,,,,,,,,,,,,,,,,,,
5.354,0.714822401,-0.052367574,0.018168751,-0.000674759,,,,,,,,,,,,,,,,,,,,,,,,
5.355,0.697489642,-0.051747779,0.018313999,-0.000785572,,,,,,,,,,,,,,,,,,,,,,,,
5.356,0.679839177,-0.051060811,0.018420549,-0.000874218,,,,,,,,,,,,,,,,,,,,,,,,
5.357,0.661858565,-0.050319146,0.018480877,-0.000926443,,,,,,,,,,,,,,,,,,,,,,,,
5.358,0.643563095,-0.049529078,0.018487905,-0.000960036,,,,,,,,,,,,,,,,,,,,,,,,
5.359,0.624955812,-0.048701905,0.018452588,-0.000993435,,,,,,,,,,,,,,,,,,,,,,,,
5.36,0.60603971,-0.04785818,0.018374618,-0.001039336,,,,,,,,,,,,,,,,,,,,,,,,
5.361,0.586739718,-0.047005215,0.018265819,-0.001090232,,,,,,,,,,,,,,,,,,,,,,,,
5.362,0.567071665,-0.046150822,0.018140457,-0.001149678,,,,,,,,,,,,,,,,,,,,,,,,
5.363,0.54714077,-0.045295111,0.017996422,-0.001232053,,,,,,,,,,,,,,,,,,,,,,,,
5.364,0.527055004,-0.044429131,0.017837968,-0.001361379,,,,,,,,,,,,,,,,,,,,,,,,
5.365,0.506809486,-0.043556147,0.017661859,-0.001521014,,,,,,,,,,,,,,,,,,,,,,,,
5.366,0.486436125,-0.042675413,0.017475789,-0.001679026,,,,,,,,,,,,,,,,,,,,,,,,
5.367,0.465913343,-0.041789771,0.017290013,-0.001790174,,,,,,,,,,,,,,,,,,,,,,,,
5.368,0.445233271,-0.040894069,0.017112835,-0.001827004,,,,,,,,,,,,,,,,,,,,,,,,
5.369,0.424432291,-0.03998379,0.016963664,-0.001778522,,,,,,,,,,,,,,,,,,,,,,,,
5.37,0.403533259,-0.03905462,0.016854993,-0.001695261,,,,,,,,,,,,,,,,,,,,,,,,
5.371,0.38253353,-0.038111619,0.016803269,-0.00166018,,,,,,,,,,,,,,,,,,,,,,,,
5.372,0.36139653,-0.037158181,0.01680212,-0.001720671,,,,,,,,,,,,,,,,,,,,,,,,
5.373,0.340182324,-0.036198468,0.016850523,-0.001880423,,,,,,,,,,,,,,,,,,,,,,,,
5.374,0.318863455,-0.035243856,0.016935481,-0.002079666,,,,,,,,,,,,,,,,,,,,,,,,
5.375,0.297480688,-0.034306939,0.017040597,-0.002255408,,,,,,,,,,,,,,,,,,,,,,,,
5.376,0.276075932,-0.033395016,0.01715956,-0.002352362,,,,,,,,,,,,,,,,,,,,,,,,
5.377,0.254684769,-0.032521472,0.017286553,-0.002380524,,,,,,,,,,,,,,,,,,,,,,,,
5.378,0.233269002,-0.031691165,0.017413295,-0.002389618,,,,,,,,,,,,,,,,,,,,,,,,
5.379,0.211857866,-0.030904639,0.017534252,-0.00244714,,,,,,,,,,,,,,,,,,,,,,,,
5.38,0.190552236,-0.030152571,0.01765798,-0.002562742,,,,,,,,,,,,,,,,,,,,,,,,
5.381,0.16942464,-0.029421044,0.017781399,-0.002702539,,,,,,,,,,,,,,,,,,,,,,,,
5.382,0.148512828,-0.028698614,0.017896768,-0.002804788,,,,,,,,,,,,,,,,,,,,,,,,
5.383,0.127904392,-0.02798004,0.018006772,-0.002820652,,,,,,,,,,,,,,,,,,,,,,,,
5.384,0.107641006,-0.027259859,0.018110407,-0.002749537,,,,,,,,,,,,,,,,,,,,,,,,
5.385,0.087669188,-0.026545291,0.018191844,-0.002617098,,,,,,,,,,,,,,,,,,,,,,,,
5.386,0.067884554,-0.025854188,0.01824963,-0.002459622,,,,,,,,,,,,,,,,,,,,,,,,
5.387,0.048241744,-0.02520443,0.018284559,-0.002293412,,,,,,,,,,,,,,,,,,,,,,,,
5.388,0.028648435,-0.024602409,0.018303709,-0.00209984,,,,,,,,,,,,,,,,,,,,,,,,
5.389,0.009056979,-0.024048073,0.018313541,-0.001853079,,,,,,,,,,,,,,,,,,,,,,,,
5.39,-0.01052096,-0.023532995,0.018321778,-0.001547196,,,,,,,,,,,,,,,,,,,,,,,,
5.391,-0.030072159,-0.023044317,0.018334211,-0.001204016,,,,,,,,,,,,,,,,,,,,,,,,
5.392,-0.04955911,-0.022572873,0.01836045,-0.000846452,,,,,,,,,,,,,,,,,,,,,,,,
5.393,-0.068951252,-0.022105721,0.018395296,-0.00050638,,,,,,,,,,,,,,,,,,,,,,,,
5.394,-0.088165889,-0.021634901,0.01842696,-0.000208081,,,,,,,,,,,,,,,,,,,,,,,,
5.395,-0.107121022,-0.02116661,0.018449189,6.39E-05,,,,,,,,,,,,,,,,,,,,,,,,
5.396,-0.125815444,-0.020701348,0.018470704,0.000372387,,,,,,,,,,,,,,,,,,,,,,,,
5.397,-0.144283505,-0.020245432,0.018488607,0.000752415,,,,,,,,,,,,,,,,,,,,,,,,
5.398,-0.16262227,-0.01980087,0.018503774,0.001176561,,,,,,,,,,,,,,,,,,,,,,,,
5.399,-0.180918625,-0.019373348,0.018519168,0.001608892,,,,,,,,,,,,,,,,,,,,,,,,
5.4,-0.199246877,-0.018962443,0.018530319,0.002020022,,,,,,,,,,,,,,,,,,,,,,,,
5.401,-0.21760453,-0.018570282,0.018541552,0.002400986,,,,,,,,,,,,,,,,,,,,,,,,
5.402,-0.235880749,-0.018197817,0.018562008,0.002742033,,,,,,,,,,,,,,,,,,,,,,,,
5.403,-0.25403325,-0.01784537,0.01860005,0.003063592,,,,,,,,,,,,,,,,,,,,,,,,
5.404,-0.272059231,-0.017509432,0.018660383,0.003407127,,,,,,,,,,,,,,,,,,,,,,,,
5.405,-0.289971642,-0.017192443,0.018743124,0.003795274,,,,,,,,,,,,,,,,,,,,,,,,
5.406,-0.307792955,-0.016901107,0.018843049,0.004218711,,,,,,,,,,,,,,,,,,,,,,,,
5.407,-0.325568526,-0.01662845,0.01894534,0.004677436,,,,,,,,,,,,,,,,,,,,,,,,
5.408,-0.34323881,-0.016369204,0.019034909,0.005181983,,,,,,,,,,,,,,,,,,,,,,,,
5.409,-0.360724444,-0.016122877,0.01910022,0.005732093,,,,,,,,,,,,,,,,,,,,,,,,
5.41,-0.37797069,-0.015876892,0.019140531,0.006321584,,,,,,,,,,,,,,,,,,,,,,,,
5.411,-0.394934526,-0.015616639,0.019155048,0.006940171,,,,,,,,,,,,,,,,,,,,,,,,
5.412,-0.411586492,-0.015341668,0.019154665,0.007602013,,,,,,,,,,,,,,,,,,,,,,,,
5.413,-0.42786671,-0.015052489,0.019152357,0.008315498,,,,,,,,,,,,,,,,,,,,,,,,
5.414,-0.443768222,-0.014748215,0.019152486,0.009090796,,,,,,,,,,,,,,,,,,,,,,,,
5.415,-0.459315977,-0.014427895,0.019157977,0.009931881,,,,,,,,,,,,,,,,,,,,,,,,
5.416,-0.474497557,-0.014106282,0.019159894,0.010848582,,,,,,,,,,,,,,,,,,,,,,,,
5.417,-0.489332556,-0.013790006,0.019135347,0.011822194,,,,,,,,,,,,,,,,,,,,,,,,
5.418,-0.503868552,-0.013483188,0.019085764,0.012826669,,,,,,,,,,,,,,,,,,,,,,,,
5.419,-0.518094665,-0.013190727,0.019005601,0.013805598,,,,,,,,,,,,,,,,,,,,,,,,
5.42,-0.531959273,-0.012913013,0.018893006,0.014713612,,,,,,,,,,,,,,,,,,,,,,,,
5.421,-0.545449404,-0.012646621,0.01875952,0.015538781,,,,,,,,,,,,,,,,,,,,,,,,
5.422,-0.558556252,-0.012387874,0.01860077,0.016280329,,,,,,,,,,,,,,,,,,,,,,,,
5.423,-0.571298094,-0.012114953,0.018411465,0.01695867,,,,,,,,,,,,,,,,,,,,,,,,
5.424,-0.583672704,-0.011822066,0.018187782,0.017578909,,,,,,,,,,,,,,,,,,,,,,,,
5.425,-0.595705697,-0.011506358,0.017925338,0.018138424,,,,,,,,,,,,,,,,,,,,,,,,
5.426,-0.607385548,-0.011174807,0.017632142,0.018625426,,,,,,,,,,,,,,,,,,,,,,,,
5.427,-0.61866735,-0.010830533,0.017310475,0.018987629,,,,,,,,,,,,,,,,,,,,,,,,
5.428,-0.629511435,-0.010469356,0.016967291,0.019173117,,,,,,,,,,,,,,,,,,,,,,,,
5.429,-0.639897216,-0.010083901,0.016608307,0.019153554,,,,,,,,,,,,,,,,,,,,,,,,
5.43,-0.649799175,-0.009681016,0.016241082,0.018953944,,,,,,,,,,,,,,,,,,,,,,,,
